Geneid,logFC,AveExpr,t,P.Value,adj.P.Val,B
CST6,2.2357203151308824,1.4210840066166817,20.224229850897284,4.917730469084498e-78,1.782073221927485e-77,166.46059469868246
PTPRS,-1.3856487671336803,3.2267960942279106,-20.22369640298498,4.957099191807106e-78,1.7959193516423033e-77,166.45263753229023
CLEC16A,1.0662243053842064,2.673086101331266,20.22064178372225,5.188668206966631e-78,1.8793754253858556e-77,166.40707527525348
SALL1,2.0938661628736153,2.9149306015640377,20.21794663265917,5.401938374459748e-78,1.956166040300037e-77,166.36687750527165
GNAT2,1.4459765507234783,0.986491780692151,20.217911674502325,5.404761386310283e-78,1.956730816997982e-77,166.36635612635973
PDE11A,1.4478269686659884,0.9941585356683926,20.216314199734715,5.535347769291248e-78,2.0035397581393515e-77,166.3425312518925
CSGALNACT2,-1.2321976984776284,3.2080575965622136,-20.21423109049248,5.710376228293826e-78,2.0664090426124948e-77,166.3114649258586
WNT10A,2.0419578816678303,1.2424511884644103,20.210847128661822,6.006561675504667e-78,2.173081691899469e-77,166.2610016516224
KIF13B,1.436975971862985,2.9641665548102365,20.207055072322873,6.35672690706259e-78,2.2992290129982578e-77,166.204457441581
NTNG2,1.6245604933279738,1.1061253511579814,20.205777976130992,6.479186267086845e-78,2.3429754122026865e-77,166.18541550567662
GLI3,-1.5014741958183855,2.0233071403373293,-20.203605726740435,6.692915528906668e-78,2.4196983125981904e-77,166.15302784626127
NT5E,-1.6158339793511072,3.1809092528222505,-20.202391491259284,6.815437400941998e-78,2.463418773997425e-77,166.13492463970613
UCMA,1.529169389336501,0.6124321999883251,20.199266589553694,7.141150341529355e-78,2.580544481792036e-77,166.088337420754
TPST2,1.3300157609303702,2.7202472692417805,20.194306059186786,7.690404679701161e-78,2.7783761996550406e-77,166.01439098882736
SLC24A3,-2.0278988440635013,2.188564643088045,-20.190961160321056,8.084382222634569e-78,2.9200305938471132e-77,165.9645335870571
TYMS,1.7457776282228923,2.192813103151111,20.187819242528253,8.472786173648033e-78,3.0596062545455987e-77,165.91770529805035
PRTN3,1.620403405459851,0.7514249450233973,20.18497510890032,8.840419005473273e-78,3.1916179383862485e-77,165.87531828243954
SEC14L4,1.5989029467909048,1.1766955852259269,20.18456158698895,8.895180919510027e-78,3.2106399925744885e-77,165.86915567228286
WFDC5,1.84900533351541,0.6832418346823907,20.182296144661766,9.201255068179317e-78,3.320341064677569e-77,165.8353954370179
IL1R2,2.2270515592703286,2.0050714476476035,20.18174787294329,9.27689648956826e-78,3.3468570424046874e-77,165.82722521437935
PRKCE,1.2554480982944431,2.209306964940827,20.179942908952114,9.53032927302483e-78,3.437488117853018e-77,165.80032879067195
FBL,-1.764710749546397,4.432893296948326,-20.17219961543003,1.069836910758569e-77,3.857358983582072e-77,165.68495615932358
EYA4,1.8342262996792937,1.1094353479028478,20.172193228114974,1.0699389329460601e-77,3.857358983582072e-77,165.6848609990478
CCL20,2.4746143489776777,1.9594909919121208,20.171131311878828,1.0870362871342783e-77,3.918086575549384e-77,165.66904042869461
NPY,1.4032335416096535,0.626799677048523,20.16354947270562,1.2172975876040668e-77,4.386576323129778e-77,165.55609670406332
UNC5A,1.7901955042391546,1.1611617091577795,20.150666061675075,1.47536446898334e-77,5.3152930671351406e-77,165.36422394211894
BBS7,-1.052685591716755,2.7038383922231084,-20.14988536803905,1.4926517650012518e-77,5.376323380544044e-77,165.35259894425263
LSS,-1.33356206323045,3.376062627009375,-20.145585617378163,1.5915518304498424e-77,5.731214775635238e-77,165.2885769222979
ZNF385D,1.6113551537678161,1.1901493939674839,20.144608398003925,1.6149264734864692e-77,5.81403561630833e-77,165.27402732289798
SLC4A5,1.4703093531363187,1.1975576812748534,20.142830714162855,1.6583302383338762e-77,5.9689097679096146e-77,165.24756065210445
C2CD4B,2.244433055493573,1.5852484280568369,20.137307115992254,1.8007663706990723e-77,6.480081215006327e-77,165.16533084289242
EPHX4,1.4353923366992547,1.219972920416893,20.135031840586635,1.8629324266117383e-77,6.702229366634751e-77,165.13146194895467
FANCG,1.3957309832746083,1.9563930373067613,20.134613544328907,1.874592308970163e-77,6.74261163059217e-77,165.1252355471375
CNTF,1.403535064335873,1.0346045738365157,20.134184115517563,1.886638308829691e-77,6.784363623671757e-77,165.11884349989649
ATP1B2,-1.8911970455626075,3.005868851151358,-20.133979889507295,1.892394183205163e-77,6.803482151690242e-77,165.1158036188806
TBX15,1.7155098623500062,1.4774620646671512,20.124718972594952,2.1726823079852148e-77,7.809353350214669e-77,164.97797140593696
CLEC17A,1.4652344200158092,0.7789363743476095,20.121792238766584,2.269606109146151e-77,8.155837452077863e-77,164.93441850294474
TBC1D26,1.25219959483324,0.6282003994942449,20.114307303857284,2.5375749051006793e-77,9.116669016515731e-77,164.82304851736288
CACHD1,-1.5837563761536915,2.6416160061924145,-20.111374521693122,2.650987300871956e-77,9.521913570478863e-77,164.77941641559897
HECA,-1.4233794359132026,3.1252921843337824,-20.109036628859034,2.745009018674002e-77,9.857338205709005e-77,164.7446368872187
SMAD5,-1.1152608891241678,3.2571091432609864,-20.105158807820597,2.9083586499559193e-77,1.0441506437301177e-76,164.6869529737751
MEX3D,-1.370147702787869,2.832708284081121,-20.10345384631388,2.983216631425887e-77,1.0707777331987055e-76,164.66159277462785
ENAH,-1.213962110568958,2.9323320454145323,-20.100381244216365,3.123012561066707e-77,1.1206955177433077e-76,164.61589240773736
LINGO3,1.4064303744989122,0.8120803328803263,20.094932262060468,3.387204521357116e-77,1.2152194493115361e-76,164.5348551674598
NCOR2,-1.2123388133024195,3.7125646788209163,-20.093958291003588,3.4367252874587946e-77,1.2327003532228302e-76,164.52037138312272
SH3BP2,1.3675891204729855,3.1225413314980313,20.088930617560155,3.704084434893082e-77,1.3282903386808071e-76,164.44561092260577
RSPO4,1.860391645810215,0.9919932265848045,20.087126456305604,3.8050062540438904e-77,1.3641652051535132e-76,164.4187856062312
BOC,-1.651211723348537,2.749069255109685,-20.079957641758913,4.233883818749169e-77,1.5175744638923196e-76,164.312206931072
CEND1,1.6508200848945567,0.9870418063547477,20.07855890980336,4.32302826172154e-77,1.5491684802763354e-76,164.29141412892213
DLEC1,1.621182961795997,1.304371701895606,20.066262124959636,5.1919391382445745e-77,1.8601145818443667e-76,164.1086466228812
IHH,2.076004784909266,1.3572970793059052,20.061228051214197,5.59610321079713e-77,2.0044506597785836e-76,164.03384053904415
C2CD4C,1.7534394221450573,1.3540604663882547,20.060436946094914,5.662413227036167e-77,2.027733088100258e-76,164.02208557661734
PLEKHA4,-1.55634995767893,3.3809379646526914,-20.05859984732552,5.819439621365547e-77,2.0834831450695698e-76,163.99478914457828
RBP2,1.6664231825311182,0.8922751496707163,20.054982657408996,6.141440184209662e-77,2.1982580442116766e-76,163.94104683763484
FAM83D,1.5794755614786478,1.8808990115310245,20.053780867389467,6.2523122464322326e-77,2.2374263417916457e-76,163.92319230437894
TEAD4,1.7585100696633318,2.763025594634143,20.051376687019832,6.4801452465984065e-77,2.31842202770423e-76,163.8874758631956
EVA1C,-1.6776009368829659,2.9687177619978393,-20.05073334040543,6.5425056746008576e-77,2.340192329981942e-76,163.87791867186743
COPG2,-1.4008554650012162,3.097192099050819,-20.0460427407787,7.01564934696958e-77,2.5088519299437738e-76,163.80824225049966
SPOCK1,2.465189518417383,2.546088802383513,20.045765023679703,7.044710528401441e-77,2.5186628962114848e-76,163.80411715315034
PDGFRA,-2.4309180491295015,3.0374188498942125,-20.028850633107773,9.061131077292593e-77,3.2388367903325105e-76,163.5529295124981
UHRF1,1.5178483674823775,1.4201584290337532,20.025445084029293,9.532075326350693e-77,3.4063863095182173e-76,163.50236766078214
PPFIA2,1.4896623675813505,0.9676312539038469,20.025255063478145,9.559061071971515e-77,3.4152419350102615e-76,163.49954656642078
NRIP3,1.430611076809714,1.3493472557299937,20.019358063372156,1.0435529117978117e-76,3.727524791956759e-76,163.41200458816897
VAX2,1.4419272448028961,1.081770187314534,20.01490258348843,1.1150563343711103e-76,3.982013490140594e-76,163.34587046996796
HOXA13,1.701551570774579,0.7964361217405014,20.006566437686846,1.2622342736736602e-76,4.506566258796139e-76,163.22215345528684
EIF3CL,1.3401180141149505,0.9812896491376494,20.00628131380716,1.2675975578232853e-76,4.5246718081509666e-76,163.21792236227748
BTLA,1.466805704557226,0.929289672952777,20.005704470488254,1.2785178694766812e-76,4.562600175680839e-76,163.20936239052568
C1QTNF1,-1.8364979782893949,3.384630714022699,-19.99660062360444,1.463844958017019e-76,5.2227668071337457e-76,163.07428313094337
FRG2C,1.8756792070772197,0.6258825263881798,19.986311914538366,1.705765088512919e-76,6.084497856031342e-76,162.92165911204856
IL10RB,1.2973630474870836,2.1026135683607303,19.980506994205037,1.859467952189868e-76,6.631231785290507e-76,162.83556494146518
FAM186B,1.2736838024127937,0.9514185463287347,19.98026335191713,1.8662131306261633e-76,6.653754366284075e-76,162.83195168852149
APOBEC3F,-1.2681262940450981,2.4390953564131017,-19.977207640172374,1.9529133499551305e-76,6.961270877814744e-76,162.7866368189624
ORC6,1.874173213697244,1.6074151137828312,19.97677546758408,1.9654958152174596e-76,7.004509706877131e-76,162.78022815900962
RGS20,1.5928600037551917,0.9621185352464852,19.97389960429778,2.0513113945750374e-76,7.308652146118744e-76,162.73758387283124
ROGDI,1.2711607573882335,2.9939051022198084,19.96814996634992,2.2342574337510434e-76,7.958642855091113e-76,162.65233518018928
ELAC1,1.045259075316428,2.0504889997976385,19.966311358151277,2.296129697191577e-76,8.177157220074303e-76,162.6250770239039
GLUD2,1.6062182878202564,1.7793437137159631,19.96538241306898,2.328037784358427e-76,8.288884874515706e-76,162.61130547618646
EPB41L5,1.2984810732604815,2.9393711468705552,19.964589532894415,2.3556221486068996e-76,8.385170268357542e-76,162.59955132691533
MACROD2,1.7082732030473153,1.6530595726715216,19.963654103395665,2.3885856890280555e-76,8.500554952129256e-76,162.58568422840514
KCNV2,1.2744940491744714,0.7033138521127681,19.963383733783157,2.3981987333588876e-76,8.532805417473571e-76,162.58167624360124
DGKI,1.5379650359653936,1.1604037000127325,19.96083343399272,2.4907972522999548e-76,8.860236068815273e-76,162.54387165102608
USP44,1.4217205714338559,1.1198348258895754,19.95871448226526,2.570443049722784e-76,9.141451654215034e-76,162.5124629638441
LRIG1,-1.4559519065820208,2.6086361712849837,-19.95858133964354,2.575531593864066e-76,9.157445667072234e-76,162.51048947827422
CPPED1,1.2480820908910824,2.856613559563932,19.955380772651257,2.7009262863658447e-76,9.601089355803122e-76,162.4630514972059
ORC1,1.3382467521500945,1.5598749486119843,19.954335312663897,2.7431927258066447e-76,9.749097966336235e-76,162.4475567569028
ARL13A,1.239904253189466,0.8163047505628276,19.94747809584139,3.037271423231201e-76,1.079175494448379e-75,162.34593584745517
SORCS1,1.876544651501808,0.9379253703358889,19.947178565385443,3.0508111993133006e-76,1.0837377030955139e-75,162.34149732508268
INHBE,1.8728003806787012,0.9515344021301195,19.94616104007657,3.0972583973415543e-76,1.0999848213259802e-75,162.32641960442925
STAC,1.7841844468087762,1.541053436347417,19.94334804596993,3.229370250951706e-76,1.1466411381646038e-75,162.2847385142997
TRIM46,1.7190109430667886,1.2453332577341645,19.93271361951499,3.78168966475182e-76,1.3424434913517346e-75,162.1271903778953
MED12,-1.1121237876082803,3.2114711919565027,-19.930167986503854,3.927325211508518e-76,1.3938224765317124e-75,162.08948308917277
SERPINA12,1.3632204692210355,0.5716317095203877,19.929342036301723,3.975770594415933e-76,1.410692668185887e-75,162.0772491719094
DCBLD1,1.2793056779069647,2.181168123470303,19.92855859090411,4.0222741282668835e-76,1.4268662780255954e-75,162.06564506040942
AURKB,1.822659125123897,1.6263199756401867,19.921538118636136,4.463994906370557e-76,1.5832002086069883e-75,161.96167023971424
TEDDM1,1.4628623629662763,0.6355318380274818,19.920883523928527,4.5075716216042e-76,1.5982891317629542e-75,161.95197644763692
PDE4A,1.6545924603903446,2.3313278273486557,19.919565145602828,4.59663001442127e-76,1.6294942930500486e-75,161.93245325615425
VTI1B,1.2108953855511535,3.3946604251623804,19.91831189138073,4.682917286767931e-76,1.6597030420471788e-75,161.91389503647684
GPR89B,1.2681707098459816,2.0403530919664647,19.913845063000153,5.0038258961898827e-76,1.7730326122212057e-75,161.84775474752723
BATF2,1.5174647043566165,2.370600660060029,19.91323455222253,5.049359357853127e-76,1.7887574962129284e-75,161.8387154799803
CTAG2,1.7762710712808387,0.5118979281609252,19.905214854650126,5.687341012755002e-76,2.014304541631591e-75,161.71998776132543
STC1,2.159117872616905,3.0063443775803447,19.900954209630328,6.058395617886778e-76,2.1452316261963973e-75,161.656920450637
AKNA,-1.393289406521892,2.844658446036971,-19.897118957914994,6.41302681561919e-76,2.270284784464229e-75,161.6001555556503
SDHC,1.2054750166492734,3.892867183868428,19.893292073324268,6.787538335786929e-76,2.4023170416971656e-75,161.5435198104185
BAZ1B,-1.0431440253177464,3.5183420406974273,-19.88947882634202,7.182430291791401e-76,2.541500579375491e-75,161.4870911715338
LENEP,1.3948787644439435,0.6673985069862679,19.887233136297464,7.425636212456866e-76,2.6269587404872534e-75,161.4538617921391
ALAS2,2.038283603450162,1.0620075860744576,19.886998253783208,7.451543952200487e-76,2.6355220993761396e-75,161.45038635123856
SPDYE2,1.7710676915242507,0.7749815526874742,19.886861604222233,7.466658016740688e-76,2.640264825645657e-75,161.44836442417773
NPIPA2,1.5771957279245095,0.6574362541800671,19.884188821722216,7.768511340261473e-76,2.746375339830397e-75,161.4088181189236
PTK7,-1.6675009246786683,3.3640665928175433,-19.88302982785566,7.903161698258108e-76,2.79334021868146e-75,161.39167053091316
CFI,2.0578719540233514,3.415700029767838,19.880821021587654,8.16626305704284e-76,2.885673790268755e-75,161.35899206944947
SLC12A7,1.3640750892283782,3.619374401282794,19.87908194627554,8.379550649660075e-76,2.9603667988580117e-75,161.33326434682303
SPDYE5,1.5571644506071625,0.9987514803228815,19.8756766018152,8.813437191026027e-76,3.112942194175852e-75,161.28288916763753
CMYA5,-1.9989361348410102,2.495322505303616,-19.87182965356222,9.330628254895039e-76,3.2948648064709155e-75,161.2259864172641
CRY2,-1.0916061281974447,3.6132940258927047,-19.871365098214728,9.395100001646973e-76,3.316875058707734e-75,161.21911523613022
MEFV,1.6225271826446817,1.1432157393304585,19.869463140824358,9.663727632933282e-76,3.4109346759086295e-75,161.19098443502114
TIPARP,-1.9376759641083732,3.2481494814382015,-19.862230652733704,1.075713102347572e-75,3.796000120564865e-75,161.08402469822494
NR2F6,1.3634557974430415,3.349603488284627,19.857562347806684,1.1527617736402853e-75,4.0669645444511933e-75,161.01499621947465
CYTIP,1.66378122617221,2.07135745073343,19.855643593125304,1.18600581176133e-75,4.1832972016760367e-75,160.98662660953033
ATL2,-1.1813424034959041,3.3565344799529506,-19.854885335824946,1.199405591751464e-75,4.2295978608940515e-75,160.97541581964393
GTF2H2,1.4513613102719365,1.4242222051221622,19.854476573331016,1.2066917580272453e-75,4.254323229757791e-75,160.96937237681007
THSD7B,1.7198981433173441,1.2910580524781485,19.853036967547485,1.232706299930403e-75,4.345051245635431e-75,160.94808867894042
CDKL2,1.6060172110786517,1.9918151828718733,19.8504108133755,1.2816132733802997e-75,4.51641100753449e-75,160.90926452557414
TAS2R50,1.7452060972866323,0.5822965248205884,19.848837797326503,1.3118303861405764e-75,4.62184463615679e-75,160.88601080317213
FLG2,1.9524737812345365,0.5686001695080186,19.848762759618257,1.3132894778080063e-75,4.625933007116307e-75,160.8849015515288
SHF,-1.4085502518545325,2.13000791317115,-19.846455640681064,1.3589503767022532e-75,4.785680635371646e-75,160.85079735945635
CASD1,-1.1134164581583512,3.0806765496549575,-19.839014218625884,1.5173061243864434e-75,5.342131678676344e-75,160.74081030515984
PTGFRN,-1.560378674643053,3.1722532454948675,-19.836683303145442,1.5706010058121643e-75,5.528515540458818e-75,160.70636263481342
GFAP,2.0144730622893183,1.1009341709910057,19.8332599785523,1.6522792900933653e-75,5.814701578042727e-75,160.65577427539557
ACSM5,1.916304711605099,2.1357504446777416,19.831856941558712,1.6869676519048693e-75,5.935428212790236e-75,160.63504205660027
GPRIN2,1.8312446890890004,1.5832826349730476,19.828565279296466,1.7712304760853318e-75,6.230483219080086e-75,160.58640505734914
MTUS1,-1.3370977452508988,3.164625318829536,-19.82570399751988,1.847882206291244e-75,6.498637513859852e-75,160.54413049205547
GSC,1.5839255405077048,0.9029759398127235,19.820942729312467,1.9828429795217412e-75,6.971684918690744e-75,160.47379082813129
COX17,1.2366033797687979,3.4218774994956767,19.814963049900978,2.1663641585919285e-75,7.615217450810665e-75,160.38546292780322
ZMYM3,-1.3918737227797209,3.3956844737255225,-19.81397680954947,2.198221362049679e-75,7.725448707834225e-75,160.37089608697556
DPYD,-1.3608744537048847,2.8045004166677105,-19.808520605110388,2.3831062292385734e-75,8.373309727415387e-75,160.29031397684832
ADD2,1.656050195481471,0.9924794632763397,19.803626661493553,2.5621068023211186e-75,9.000206431015987e-75,160.21804509450388
NPR3,2.03116160399642,2.562252204482624,19.800159918145233,2.6969694386241764e-75,9.471805593063775e-75,160.1668569828554
F7,1.4284064773763592,0.7707631720449469,19.798925137569295,2.746697314069709e-75,9.644263885810847e-75,160.14862592312255
ATP6V1F,1.3423979012834772,4.391079236381066,19.79803292515472,2.783197760615087e-75,9.77021008984734e-75,160.13545309753727
MSH5,1.7282803451265156,2.0979603629957055,19.792856279881182,3.0047349512498595e-75,1.0545509840235174e-74,160.05902968614524
PCED1B,-1.4590539886991176,2.883953611576394,-19.7927953620307,3.007444116566821e-75,1.0552626750654038e-74,160.05813040728438
CAMSAP2,-1.008735873837404,3.1184853920870035,-19.791922431597182,3.046534375868233e-75,1.0687366798062783e-74,160.04524422057173
CAMP,1.6752686819552942,0.8238356909128868,19.791513907792588,3.065002113630453e-75,1.0749717557950284e-74,160.03921369378185
FAM167B,1.7435353062961974,3.0323990927862337,19.787047794347696,3.274334725587157e-75,1.148129867101967e-74,159.97329002421648
GGTLC2,2.2032702284255166,0.6862909473237919,19.785367064460115,3.3567578523352526e-75,1.1767647265044906e-74,159.94848289988866
HERC5,-1.3242416089108153,2.7277457081713465,-19.78437026930927,3.4066159365121907e-75,1.1939730170785429e-74,159.9337709585594
MYADM,-1.7822152422476258,3.5531063620285988,-19.784020508634676,3.4242850580703933e-75,1.1998942755519061e-74,159.92860884224015
KLRC1,1.450724494766069,0.8486288135429806,19.7826000487405,3.4969887625459075e-75,1.2250930095976252e-74,159.9076447413851
NANOS1,1.545507599297384,1.2673341644206892,19.775322336398656,3.8943737625792075e-75,1.3639995665949065e-74,159.80024697845118
RINL,1.3068510314465853,2.256043985134049,19.772118257467003,4.083327185063003e-75,1.4298569170756454e-74,159.75297029624315
ALDH6A1,1.6204997228874496,3.416089819940176,19.770352374261737,4.1913503364093986e-75,1.4673515825115e-74,159.726916025216
DEGS2,1.9750478527628395,1.7864316071818,19.7689252353405,4.2807326772861936e-75,1.498304806910928e-74,159.7058605059613
ACER1,1.1791965080386426,0.6274011027222759,19.76526229296653,4.518951008422588e-75,1.5813265526084287e-74,159.65182212934985
VPS51,-1.1595448450301324,3.913162011870691,-19.76189121208407,4.749864903683448e-75,1.6617553112321943e-74,159.6020938576002
TEX9,1.277900970659846,1.8509472462093448,19.76111410336829,4.804744924186663e-75,1.6805756410524624e-74,159.59063098283727
CASP5,1.4736108423496885,0.9017098257160409,19.753513737720294,5.376009724175371e-75,1.8799647461735863e-74,159.4785321883213
AAGAB,1.2689172003569098,3.0758047921628044,19.738966989801376,6.665239541658346e-75,2.330276072713419e-74,159.2640395146143
MRGPRE,1.4445913196735543,0.5775721766020926,19.736471746453372,6.915537657158203e-75,2.4172387098638286e-74,159.22725482561074
SLC16A3,1.8630261845240308,3.0528354342485264,19.73219182842326,7.366900703991117e-75,2.5744259499867872e-74,159.1641659365914
TBX2,1.8073508272443464,3.317726928713926,19.72821153992148,7.813016199439172e-75,2.729708885560882e-74,159.10549984587539
HDAC8,1.1478989314287347,1.7462245063634871,19.727845013946325,7.855428776721044e-75,2.7439080039209637e-74,159.1000978561371
ZWINT,1.6438298036081376,2.4542014399400127,19.724592203482935,8.242043623704785e-75,2.8783037574732743e-74,159.0521589523942
GPR156,1.221146489333836,0.8165556082424148,19.71225832261798,9.888599332156455e-75,3.4525389192163928e-74,158.87042152321078
OPN3,1.442860833544936,1.8240346629149624,19.70575295364172,1.0885424861311485e-74,3.7997173822851534e-74,158.7745887447783
SCML1,-1.4163443270172744,3.0099856001806637,-19.696775754587073,1.2427781374123032e-74,4.337122080270787e-74,158.64236828098254
SMPD1,1.231248182350475,3.593752053295562,19.69453692745491,1.2845280049754583e-74,4.48181341316961e-74,158.60939840996278
MUC4,2.4319686887231518,1.0838195585309516,19.69204279307248,1.3326896485531676e-74,4.648805692971049e-74,158.5726709644082
STX3,1.2497616181977156,3.2682598889881294,19.68340396167069,1.5138731855556093e-74,5.279636995695851e-74,158.44547740462815
RGS6,1.6158054646969437,0.9354870045842444,19.680759957347806,1.574094370868573e-74,5.4884226960856506e-74,158.40655401275473
AHSP,1.9516439504229832,0.7962717209140004,19.68060167391743,1.5777744546725798e-74,5.500015924818572e-74,158.40422394439082
CAPS,1.8242194579523736,2.9151586584719644,19.677154009250255,1.6600983670853182e-74,5.785689358554772e-74,158.35347365489045
PRR3,-1.2007961226358494,3.0564990970401955,-19.65653664803394,2.2500279380671334e-74,7.839917368905232e-74,158.0500740873057
PPP1R14D,2.053845012946362,1.578115428560632,19.645098339027978,2.6633049111276636e-74,9.277837711098798e-74,157.88181904355952
NNT,1.1851652855868577,2.883996200858286,19.63762715621943,2.9733313047011814e-74,1.0355510512078232e-73,157.77194582056256
PLVAP,2.0230704758252678,3.8132668090124984,19.630132334831135,3.320534775768754e-74,1.156214986670559e-73,157.66174582662157
PLK4,1.162101944999614,1.650208828865154,19.622707270796703,3.704396346537647e-74,1.2895862129731417e-73,157.55259213118254
PADI1,2.161294314913552,1.2662596101870232,19.60468368199918,4.830642338505748e-74,1.681280641320832e-73,157.28771810256836
ENO4,1.34678793102399,1.0476696048405338,19.598204014462592,5.3142153370340075e-74,1.8491702345536443e-73,157.1925227576663
CSF3R,2.1083375393376507,2.270963778976991,19.595358463668344,5.541570987483674e-74,1.9278493138847066e-73,157.15072260677346
PGR,-1.7946098262611172,1.8734856066909031,-19.594991966495712,5.571550855540871e-74,1.9378436930298004e-73,157.1453391107584
MUC3A,1.8066159614988897,1.4171138124350477,19.593772691347667,5.672459105921418e-74,1.9724976792211704e-73,157.12742947598412
DEFB124,1.6790186234381006,0.8066795430660183,19.592837880081163,5.7510587460801655e-74,1.9993804233286106e-73,157.1136986379197
TPPP3,1.7700381895288504,2.9185051707189356,19.59162689283091,5.854498129487344e-74,2.0348848076638235e-73,157.09591171504687
FIGLA,1.4905551949423828,0.5938598558197637,19.591202528302514,5.891183999815933e-74,2.047176526568301e-73,157.08967879882556
ECHDC3,1.6735621469911544,3.278327553709888,19.58933760563825,6.055144180716677e-74,2.1036804188187504e-73,157.06228827177986
MMACHC,1.2715645092700136,2.2520980967799975,19.58815848047041,6.1611530813190834e-74,2.140030027438214e-73,157.04497087350796
TMPO,-1.2138046628583279,3.328594755219081,-19.586342908191252,6.328015511505259e-74,2.1974956108115125e-73,157.01830721599936
NCOA7,1.5153906026647612,3.075727507928704,19.581953613122288,6.75029379406128e-74,2.343612425071085e-73,156.953850727702
ZNF436,-1.4991424668151123,2.9569728034085343,-19.581764484033663,6.769108343095954e-74,2.3496178847572867e-73,156.9510735423532
ADCY3,-1.6077377274004236,3.147066671733363,-19.5788376986128,7.067028441778062e-74,2.4524789716840383e-73,156.9080981177588
MAST1,1.2956981100953384,0.862163739000499,19.57775716408653,7.180295084165929e-74,2.4912278284848098e-73,156.8922329100569
TRIB2,-1.513928289382997,3.8526308356274197,-19.576045427975107,7.363448061990398e-74,2.5542012000919882e-73,156.86710082804262
DCN,-2.517309384648932,3.873680978139989,-19.575552738808433,7.417024183444135e-74,2.572209371992449e-73,156.85986726180022
ANKHD1,1.3000500575363745,2.5377326225037797,19.571128828621184,7.91586488675404e-74,2.7445917923896704e-73,156.79492034759394
PPFIA4,1.9968708774403705,2.0492585470377147,19.570200769668773,8.024689660033502e-74,2.7817008382855613e-73,156.78129655148535
BCL2L10,1.9185477392839987,1.4043263213578472,19.569749557310264,8.078137416608812e-74,2.7996015284949045e-73,156.77467292377378
PEX26,0.9981831790793549,2.553304188911159,19.565432373680494,8.607834863363604e-74,2.982508867198557e-73,156.71130214837757
TPM2,-1.6170282872257022,4.47074456449905,-19.563148414797194,8.901947532627515e-74,3.083725416804629e-73,156.67777935634683
BEAN1,1.4448670970112731,1.028515507941004,19.562449562929572,8.993929663852628e-74,3.114892277141089e-73,156.66752235319044
PIEZO1,1.3534805687204203,3.3420779877910767,19.56003170606134,9.319547113584853e-74,3.2269426714778046e-73,156.6320370387293
MMP14,-1.6887644750629822,4.151943229919508,-19.558161778284518,9.57942185201023e-74,3.31618430138432e-73,156.60459482686974
DIO2,1.836743207518937,1.2313938114471181,19.554453364795627,1.0116394722709198e-73,3.501289865146817e-73,156.55017571233435
CD79B,1.8861504391856958,1.8401315805410035,19.554070740416915,1.0173480275569518e-73,3.520260556479461e-73,156.5445611844367
CMA1,1.7376162129249253,0.8389656474816477,19.550636998054806,1.070038572976371e-73,3.701755063269608e-73,156.49417782529397
AGRP,1.585884370602335,0.9525631194879683,19.54932566786973,1.0908721426145522e-73,3.772985204290796e-73,156.4749378232556
UNC13C,1.5165672505399994,0.7226953742245751,19.546880118042193,1.1308132287515373e-73,3.9102557014743936e-73,156.43905813203284
LYPD5,1.428019470863432,1.2029341914747014,19.528802831560125,1.4750289064575707e-73,5.0993856480390305e-73,156.17390834231023
WNT9A,-1.880970197232211,2.0752356588777343,-19.528145724900014,1.489342756426442e-73,5.1477216272110536e-73,156.16427250130013
RBFOX3,1.3997215081539143,0.6620636223849714,19.522763895117752,1.611917169189362e-73,5.5701412575646674e-73,156.0853592269385
APOH,2.2838616193987087,1.1947198902171543,19.521950280070403,1.6313043298615315e-73,5.635878086302788e-73,156.07343021302225
CD226,1.358615614711244,1.1593163028984923,19.5214845092008,1.642507503814117e-73,5.673317622451616e-73,156.06660131286245
RPA1,-1.2583262367248618,3.473174791726068,-19.504468802735413,2.1089729772975645e-73,7.282892635983207e-73,155.81718153683994
OR1L8,1.6099752858926037,0.7842022983006671,19.50378309583622,2.1303206542814948e-73,7.354972423876904e-73,155.8071325895485
TIMELESS,1.2368265651107389,2.5556785109301448,19.500608158281366,2.232010130320637e-73,7.70433984809584e-73,155.76060659562165
MRPS12,1.2302899928166058,3.4549714889927112,19.4940935275839,2.4560900225762157e-73,8.475918509282628e-73,155.665152164546
ZNF709,1.1956853222403856,1.2523942847078533,19.491365674924282,2.5564632566789894e-73,8.820339255835195e-73,155.62518756245498
CHST13,1.7751541312792685,1.7740778561661943,19.48896913282526,2.648018969753566e-73,9.13419104755974e-73,155.59007916842043
SLC2A6,1.6239942298723167,1.9419251951904482,19.488143638708117,2.6803075761320016e-73,9.243510073287117e-73,155.5779865083519
UFL1,-1.196232561891672,3.2519860383363737,-19.487298881009675,2.7137565839370857e-73,9.356781382906853e-73,155.5656119226568
BRICD5,1.7096771006581237,2.208323335966134,19.486948548402758,2.7277502884418305e-73,9.402937117157149e-73,155.5604800912851
EBPL,-1.3447853942978658,3.3605354360942328,-19.480532405146118,2.9971632319697205e-73,1.0329342264518698e-72,155.46650170932648
EPHB6,-1.7690263799906645,2.695343460391548,-19.479818046094934,3.02875636682143e-73,1.0435901804077934e-72,155.4560393289631
MVK,1.320277678666034,2.895887109610272,19.474827351581396,3.2589450171833774e-73,1.1226543689087221e-72,155.38295185466632
