Geneid,logFC,AveExpr,t,P.Value,adj.P.Val,B
RBFOX3,1.3360784618406771,1.5408102359990765,17.91276153564052,2.8940565411647824e-54,4.5977174796963944e-54,112.00412479442234
SLC35F6,-0.8925878200491093,4.0712236535976025,-17.910339232836378,2.9677601283560844e-54,4.714325012100414e-54,111.97900952355084
EMC8,-0.9628097688422792,3.7500548027108627,-17.907508203514524,3.056280311354479e-54,4.8544425661222615e-54,111.94965710384535
HGFAC,1.3059109147798829,1.8199610741868604,17.9058719397683,3.1086407882379654e-54,4.9371030074066453e-54,111.93269247242802
ANGEL2,-0.8480808147818184,3.797997752143357,-17.90532091011021,3.126474737441178e-54,4.964917536500457e-54,111.92697950209319
LIG3,-0.7600894685413939,3.9408450379992135,-17.89932853089132,3.3271435432273965e-54,5.283042771940324e-54,111.86485342557218
GNLY,1.525070767890862,2.0340052465708447,17.897122724341965,3.4042078184562155e-54,5.404856042260366e-54,111.84198551104998
FADS1,-1.2851262251620676,3.937086604305186,-17.893748508076488,3.525557674476497e-54,5.596949288877817e-54,111.80700537560662
ADAMTS8,1.5401835754514492,1.954373266534214,17.893527817455166,3.5336435098143234e-54,5.60921089269286e-54,111.80471753566947
SNAPC4,-0.8916967835737668,3.6420027995160913,-17.891884080472106,3.594453881039683e-54,5.705154920018714e-54,111.78767749800255
SH3TC1,1.2152353389656698,2.5730062793464508,17.889910665658462,3.668843554690671e-54,5.822630287432023e-54,111.7672201306132
TTC27,-0.8930378860718347,3.698529200289119,-17.88959691184418,3.680811705181875e-54,5.841025787895173e-54,111.76396764014169
EPHB3,-1.3127264955757525,3.6057794725737566,-17.887301160582552,3.7695783814682574e-54,5.981275481219176e-54,111.74016928761613
IRF4,1.4604488824093893,1.7918605157992549,17.886576547248517,3.798037700257328e-54,6.025815191721522e-54,111.73265785728852
BEX5,-1.6198342602892843,3.3478027620749207,-17.8835677104495,3.918525068976338e-54,6.216338857759451e-54,111.70146839748378
METRNL,-1.3246826016801263,3.6456647088276743,-17.8822835622194,3.97110399754579e-54,6.299104743341785e-54,111.68815722816252
NCOA2,-0.8357666031764506,3.961704516334118,-17.881845146742926,3.989215684116426e-54,6.327186125508982e-54,111.6836127539179
AMPH,1.3226528510493074,1.6951228167401242,17.88075846336411,4.0344650520924615e-54,6.398299685317228e-54,111.67234861783611
ZNF182,-1.0603185067490228,3.53329346917634,-17.879833178317202,4.0733978274165446e-54,6.459382159417165e-54,111.66275755859621
TSPAN7,-1.38458730819896,3.8187877627074798,-17.878751875086547,4.119371238798441e-54,6.531615657914645e-54,111.65154938872696
PRSS12,1.5186565086142747,2.0479354847531734,17.875023721653026,4.281891836648439e-54,6.788610990481218e-54,111.61290630244396
CTPS2,-0.996532218206279,3.8918663942112857,-17.868881392710197,4.5637438446760653e-54,7.234725144968567e-54,111.54924254951833
RIPPLY2,1.2311841791592948,1.392367670487028,17.8686549970078,4.574479388576267e-54,7.25100161398723e-54,111.54689607869929
HEY1,1.3572285268659063,2.307951975042825,17.868626253110303,4.575844210357531e-54,7.252422751741449e-54,111.54659816385329
PODXL2,-1.2174594046566218,3.893192356589847,-17.868555812078665,4.579190621871967e-54,7.256983971303902e-54,111.5458680812361
SUZ12,-0.8460649766234547,3.9299032052808713,-17.86662279707826,4.6719819518252444e-54,7.403279769784059e-54,111.52583361913597
AMBRA1,-0.6863744527213167,3.765780871282161,-17.862576530361583,4.8723437200703704e-54,7.719985630327355e-54,111.48389776383252
CCDC25,-0.9293888432717434,3.9808683348499767,-17.853661617600142,5.34460646932398e-54,8.467396173986273e-54,111.39150814056562
MGAT3,1.4009490234440625,2.382751686637002,17.851095590851383,5.48882974570864e-54,8.694997964767865e-54,111.36491649732648
ZNF202,-0.9370112516876108,3.613454719551787,-17.846419131436406,5.761744355040378e-54,9.126395640301224e-54,111.31645607516194
IFI27,-1.6620611437801678,4.390858867454505,-17.845667772263205,5.806840108559239e-54,9.19688512131767e-54,111.30867020542188
DNAJC12,-1.1763719859390864,3.153760500553698,-17.8447485782007,5.862489026982846e-54,9.28407260224032e-54,111.29914523749822
FBXL13,1.0399415021584715,2.0544871914724183,17.84367760957737,5.927998977254736e-54,9.386856983919983e-54,111.28804763383745
PHACTR4,-0.8012532722602899,3.9912811457439634,-17.84116905362172,6.084321924676566e-54,9.63340604880297e-54,111.26205386035157
SMARCE1,-1.1303958708259967,4.428928123201363,-17.84046053660534,6.129215098861304e-54,9.703494168574453e-54,111.2547122793588
SLC16A8,1.2791789101796278,1.958549444522793,17.839092083463996,6.21686234681293e-54,9.841247345404605e-54,111.24053263897311
KLHL38,1.365867171311219,1.535291725476691,17.836460234023107,6.388963803842155e-54,1.0112649094931762e-53,111.21326242327761
IL17RE,1.1336937027349432,2.53235570376704,17.834868846437516,6.495328609937337e-54,1.0279956009678058e-53,111.19677338578495
ZNF75A,-0.8834297324709466,3.7172615021932045,-17.834856916129915,6.496132650435574e-54,1.0280178041273747e-53,111.19664977172539
SLC2A11,-0.9109498999936592,3.544535765718133,-17.833573163942376,6.583234497079016e-54,1.0416952992517347e-53,111.18334844660991
SEC14L2,0.9075758675470391,2.7415268055128896,17.830681702469555,6.783716425539614e-54,1.073308816005287e-53,111.15338974338361
INTS5,-1.0423202199568693,3.8818875780599003,-17.828762278541046,6.920158704344204e-54,1.0947846579456897e-53,111.13350284054988
ACOX3,-0.9603421457087653,3.5348039809656897,-17.82874470922621,6.921420200240882e-54,1.0948723936403918e-53,111.13332080873296
GFM2,-0.6214205366215113,3.8688492518649586,-17.807011464730817,8.671792683091513e-54,1.371616881900749e-53,110.90816943810024
SFTPB,1.5326573991589392,1.4029497053740663,17.800901188506245,9.239189336657595e-54,1.4612127483524234e-53,110.8448763434412
KRT6B,1.8351758208445077,1.3924076789916804,17.797188348375713,9.601926829437463e-54,1.5184260030051811e-53,110.8064187225448
CPLX1,-1.4882927137928226,3.375802757700453,-17.792575050110862,1.007252334504461e-53,1.5926824049826533e-53,110.75863595618262
TBL1XR1,-1.2073289711849493,4.427005660426959,-17.79161730120586,1.0173074138897627e-53,1.6084174383753208e-53,110.74871621304547
AGO2,-0.9301967686869448,4.02364316127389,-17.791065865019853,1.023142185862765e-53,1.6174774088641936e-53,110.74300483321002
HOXC4,-1.3346344023408747,3.561353673476387,-17.78956159744042,1.0392294889504824e-53,1.6427420213171128e-53,110.72742485605593
RSBN1L,-0.8071349219683905,3.6913834069608185,-17.78682362866667,1.0691619544327724e-53,1.6898847178543504e-53,110.69906775534677
ALKBH6,-1.0002876190228003,3.6327353309954264,-17.783649188370028,1.1049460217839023e-53,1.746265712794804e-53,110.66619101140913
CLN8,0.9265197304340376,2.7812710624842802,17.78311936028889,1.1110340029178299e-53,1.7557080539936075e-53,110.66070383058685
IMPA1,-0.8600509090406256,3.6546156301832955,-17.78106864527428,1.1349152791631714e-53,1.793263399681616e-53,110.6394657875582
TMX3,-0.9461520521962825,3.885239635187555,-17.77920015883735,1.15712069653315e-53,1.8281633528415206e-53,110.62011532447286
SPDYE1,2.015217478380202,1.710323338511576,17.77899601350221,1.1595729484810992e-53,1.8318508594528014e-53,110.61800116978189
HPCA,1.4968122175255163,2.1702690553537294,17.773062057883894,1.2331679612035992e-53,1.9479148784417486e-53,110.55655010637189
ZNF470,0.9697611556405892,2.5200919421699073,17.758886212861633,1.4284297236700908e-53,2.25612069755276e-53,110.40976093579454
PGAP2,-0.9014435112564381,3.8328097164536414,-17.75178112047586,1.5376287779916082e-53,2.428346539567047e-53,110.33619576353266
ZNF579,-1.0942235743097117,3.642124714337791,-17.74875106153957,1.5866990111483955e-53,2.5055866929716916e-53,110.30482440819343
ATP8B1,1.3248142747254161,2.7726997285215518,17.747889988551325,1.6009269854581807e-53,2.5277966307244675e-53,110.29590955164997
CCDC80,-1.497075601263568,4.079797926262437,-17.747771299289766,1.602898122892062e-53,2.5306509813814734e-53,110.29468074415152
SPOPL,-0.9565644947621683,3.6457348764445263,-17.746715830467924,1.6205338773947305e-53,2.558233482121046e-53,110.28375337852763
DCHS2,1.4450543749473483,1.7578641500275138,17.745302016518142,1.6444613432429833e-53,2.5957416718454266e-53,110.26911620018001
B3GAT2,1.599626507664703,2.281280464450951,17.74397368654693,1.6672635938614596e-53,2.6314662734868323e-53,110.25536420982259
GNA15,1.4173546206977703,2.083792894056845,17.74147719967235,1.7109767855523611e-53,2.7001842729401845e-53,110.22951893365651
CDK12,-0.7954977621542927,4.035453883381599,-17.7390460364909,1.7546464460982603e-53,2.768819577908289e-53,110.2043505065551
CRHR2,1.1833928226791042,1.5597847225854051,17.7383991751034,1.7664520753286804e-53,2.7871648067125715e-53,110.19765402018513
NHLRC2,-0.8581171307285564,3.7356348578983525,-17.737909254334262,1.7754462259232785e-53,2.8010707086787956e-53,110.19258225287969
TBX2,-1.6188330642120494,3.8024528222250025,-17.73628441879405,1.805604371593515e-53,2.8483602064820087e-53,110.17576176405312
AREL1,-0.7486312191721098,3.8513691543119988,-17.73618232682336,1.807516273837745e-53,2.8510858589672057e-53,110.1747049044317
SLFN5,0.9298334821377505,3.127772729419952,17.7294305455445,1.9385536950515118e-53,3.05746635732768e-53,110.10481245861214
LMF1,-0.9374804722489349,3.558760881357544,-17.728537236535292,1.9565874102625834e-53,3.085594726621209e-53,110.0955655167213
NUTM2D,1.6200743673730853,1.8867448084707712,17.726898328018233,1.9901099214848675e-53,3.1381411590264333e-53,110.07860082390309
CCDC137,-0.9549798869845945,3.934071395454049,-17.7190666944165,2.1583949621050064e-53,3.4031580141588453e-53,109.9975374919884
NYAP1,-1.2556796342402357,2.9652341328461107,-17.71798302696366,2.182774229198811e-53,3.441246667531676e-53,109.98632118154318
ETFA,-1.243055728452489,4.175173804427421,-17.714478546519388,2.2635138989141027e-53,3.5681733604459667e-53,109.95004944875082
CTAGE6,2.1666727888001533,1.2794960873121382,17.714207913655578,2.269871729752435e-53,3.5778316049669964e-53,109.94724842033148
FAM221A,0.9439089653490671,2.462769646396035,17.70956099073564,2.381865298496781e-53,3.753976772475643e-53,109.89915425023584
CHDH,1.1630167293005176,2.6344802709790707,17.708848261436817,2.3995241562288816e-53,3.781423497321217e-53,109.89177791486145
MEF2C,-1.210209799965742,3.575285771827935,-17.706059767240134,2.4698790343818802e-53,3.891900140859351e-53,109.86291908994306
FAM181B,1.3841502876554534,2.2750036544672363,17.70119132707013,2.5976879320474913e-53,4.0928779950713677e-53,109.8125361975589
TRIM47,-1.3761828378687189,3.8367227698830253,-17.700884390631625,2.605963731425984e-53,4.1054995699649717e-53,109.80935982726061
NEURL2,-1.155137013555974,3.1758523984557496,-17.69569004244806,2.750080035772311e-53,4.332103294756056e-53,109.75560685652128
LYN,1.179334324195727,2.872820244473493,17.681533805641227,3.1845591160191817e-53,5.01601256878929e-53,109.6091264574244
PIEZO1,-1.095974269488702,4.114390441117041,-17.676524547959023,3.3542028398709674e-53,5.282681877559645e-53,109.55729831939588
TP53INP1,-0.9990805842880142,4.0349434152883195,-17.674837168746233,3.413357201962713e-53,5.375300085815811e-53,109.53984045550371
ARHGEF16,1.4588263678345161,2.6815777136545442,17.671376147607386,3.537971623941253e-53,5.570974431842429e-53,109.50403311898279
GALM,-1.1314282470280652,3.8702550290781175,-17.668994850921784,3.6263400327090368e-53,5.709540960312855e-53,109.47939717631515
REPS1,-0.8274400160097115,3.7679685755491246,-17.667052526081356,3.7000488799847757e-53,5.825000716934764e-53,109.45930307505633
TACSTD2,1.7122612864155606,2.9296790456208277,17.662240778005344,3.8891605930928375e-53,6.122097699544859e-53,109.40952528658387
GAS8,-0.9134700475900086,3.8716011894743736,-17.66114779796572,3.933445541699109e-53,6.191179324170305e-53,109.39821866933433
LPAR1,-1.189055183608244,3.467385427778113,-17.660919188407266,3.942771775782982e-53,6.205228052365291e-53,109.39585377304753
OLFM1,-1.4005154046733912,3.217420085553067,-17.6592663584176,4.010860270925229e-53,6.311745973998166e-53,109.37875590390382
TUBB3,1.576023248612826,2.750762320052275,17.65596665899172,4.150325546812943e-53,6.530553903183873e-53,109.34462263461258
SNRK,-1.1333246855087875,3.8460350356958712,-17.651639628449054,4.34058082330117e-53,6.829227528574616e-53,109.2998639218411
RPS6KA4,-1.1050838866539943,3.832487147342051,-17.64945890922203,4.439742554106535e-53,6.984533537633521e-53,109.2773073127002
TSPAN11,1.4058492970840142,1.8708992192343343,17.63824488731523,4.986557108875617e-53,7.843976894400321e-53,109.16132080379775
HEXIM2,1.0115017639764368,2.578052688350308,17.63666843092667,5.068641846929132e-53,7.972288506675982e-53,109.14501653736407
ZNF618,-0.8893949970212622,3.761672570700343,-17.636406225703936,5.082424996590991e-53,7.993155802924581e-53,109.14230474280114
GRTP1,-0.9574918441311877,3.5643689178443925,-17.632169368844966,5.310403810260305e-53,8.350851275592609e-53,109.09848702046443
SPRTN,0.8669360320979131,2.731665330830013,17.631487750083522,5.3480230026408355e-53,8.409155356842769e-53,109.09143786293868
NEBL,1.367818966970566,2.075555649652648,17.630406675534015,5.408235325639461e-53,8.502969112121e-53,109.08025771322134
ZNF16,-0.8378577604167248,3.645306215517415,-17.625572425434967,5.685881829371093e-53,8.938584832856222e-53,109.03026477632754
ENTPD2,1.3547843351277844,2.0854269521190543,17.624622539688794,5.742088291601599e-53,9.026028971919777e-53,109.02044189874475
NDUFB2,-1.1984533545115736,4.28115416777066,-17.62309233746979,5.833802878773963e-53,9.169265170128997e-53,109.00461809225581
DUSP11,-0.7517316477612499,3.7927959054566363,-17.622743480773792,5.854916072079015e-53,9.201515994354114e-53,109.00101060140047
BAZ1A,-0.6988818850375216,3.869980116984215,-17.61738271946729,6.189123363549065e-53,9.725765285577103e-53,108.94557706295957
AK4,1.1851909992777738,2.978593619818024,17.615946374102254,6.281863261652802e-53,9.870497940192615e-53,108.93072486746769
ERLIN2,-0.9840310810909707,4.1018670711553975,-17.612770014066577,6.49190968024146e-53,1.0199502650393563e-52,108.8978811920629
DEXI,1.0263912511365274,2.76243874463543,17.610188107667238,6.667805232414293e-53,1.0474791301311753e-52,108.87118493732724
SERHL2,-1.3729645528583738,3.4327627712941537,-17.608104982113,6.813185216710185e-53,1.0702090531075795e-52,108.84964643956502
INPP5J,1.1556761487580756,2.3279781796489902,17.600146509209146,7.398364844818789e-53,1.1620106958376779e-52,108.76736376452907
DNM3,1.0874558965823224,2.276042583713465,17.59950381133494,7.447757718410575e-53,1.1696498838242038e-52,108.76071918884979
CCND2,-1.5935275824157369,3.8300701238153056,-17.593950837236267,7.888472831574428e-53,1.2387373741805205e-52,108.7033111313848
PROB1,1.3474529547303449,2.165506229372974,17.58806464724934,8.384112655602885e-53,1.3164348825017994e-52,108.6424616194378
HMOX2,-0.9418037951842386,3.975495972233481,-17.580611510522957,9.05657750854558e-53,1.4218780785844293e-52,108.56541857883325
SEC14L1,-1.0655039794072496,4.090696730118318,-17.57885834190821,9.222432134415707e-53,1.4477704125058837e-52,108.54729690505262
OAS3,1.1246534977880804,2.967391293834095,17.57622921988034,9.476859120340997e-53,1.4875604951438265e-52,108.52012150344427
DDX59,-0.6738574674587587,3.6288091913468286,-17.575383727041434,9.560160656405718e-53,1.500484072217387e-52,108.51138238334607
UBE2F,-0.9796626821911603,3.792772877371741,-17.57265963889837,9.83355715124171e-53,1.5432377460576716e-52,108.4832263631889
DSTYK,-0.8579138645903086,3.640071913267119,-17.572183647401452,9.882124339043312e-53,1.5507025507913152e-52,108.47830661999876
GEM,-1.731828274629358,4.030272619253365,-17.570325279672304,1.0074045766297062e-52,1.5806587055861502e-52,108.45909916266153
VPS41,-1.1809791600849802,4.218308148527887,-17.570243209353634,1.0082606844762198e-52,1.5818417221604227e-52,108.45825091988439
ZCCHC8,-0.7555051189035877,3.9035444429907398,-17.569860382117476,1.0122637192907596e-52,1.5879611551073923e-52,108.45429419477654
NR3C2,-1.0727520699812692,3.3147967127138895,-17.56645220020932,1.0486086599581081e-52,1.6448096946962911e-52,108.41906946568636
CARD11,1.4202354638075467,2.23855142382949,17.563025045641528,1.0864706188463818e-52,1.7040260197157228e-52,108.38364984807932
DDX19B,-0.6495840026780471,3.676834380453748,-17.560050564016986,1.1204369563654537e-52,1.7571210591523032e-52,108.35290957898457
RASGRF2,-1.4413719015069972,3.5048311924479445,-17.557685835347172,1.1481957300249524e-52,1.8004713441962603e-52,108.32847155044519
ACP2,-0.9724128943255534,3.971276663767351,-17.55671140584435,1.15983317039462e-52,1.818535750462834e-52,108.31840158308452
RGS6,1.387526974922362,1.8040344814993188,17.556190888608995,1.1660978267333219e-52,1.828173209884167e-52,108.31302248427414
SPR,-1.2101011421337966,4.11227385605082,-17.554868203269223,1.1821694519946178e-52,1.8531822340579594e-52,108.29935379210406
MAPK8,-0.9379821499215817,3.9034933861352514,-17.552828753846427,1.2073850484980926e-52,1.892518938481779e-52,108.27827837926094
ETHE1,-1.0386023136496814,4.072360941079457,-17.552587996276078,1.2103969973787556e-52,1.8970480363693755e-52,108.27579044919119
TMEM221,-1.6173191987580546,3.0557229071296854,-17.54431509790229,1.3185829430943603e-52,2.0663981202717243e-52,108.19030396414168
NXF3,1.3287769012743762,1.5658037581888997,17.54148489347488,1.3577697375939346e-52,2.1275938583422558e-52,108.16106018559105
CD209,1.6362637362680739,2.15550945810704,17.53895986995712,1.3937120278240637e-52,2.1836936658511984e-52,108.1349704625389
RBM41,0.7957341433000571,2.7628879087298417,17.53326939191967,1.4782362207170841e-52,2.3158934439071617e-52,108.07617620461816
PDLIM1,-1.4927338289974497,4.430712016623361,-17.530933088328975,1.5144044220120788e-52,2.372316748065447e-52,108.05203839007767
FBXO48,1.1915549057585333,2.228983366807793,17.52867637746706,1.5501796373775286e-52,2.428113088966744e-52,108.02872343585678
RAB23,-1.0077201322080325,3.7278856547215256,-17.52035081029789,1.6896224395912903e-52,2.646260728525625e-52,107.94271335623817
MAPK8IP1,-0.9497061627634134,3.652500639538283,-17.511837532957873,1.8451750427227974e-52,2.8895926250445587e-52,107.85477154320628
FGD4,-1.0260027366389415,3.942740057556885,-17.509514224590664,1.8900575546073647e-52,2.95958056877554e-52,107.83077317599259
GOLT1B,-1.122697339901257,4.03162378429567,-17.50877412618501,1.904582851408651e-52,2.982023777053901e-52,107.82312852663122
POLB,-0.9548237217311404,3.7651264303708483,-17.50643271701182,1.9512743178328892e-52,3.054820240027877e-52,107.79894394178578
CTSG,1.586444926743488,1.5528714605082046,17.506073064930586,1.958546985273479e-52,3.0658960691242815e-52,107.79522912026354
TGM2,-1.993141189318437,5.009779184279842,-17.505439896720603,1.971416396656991e-52,3.085729878870488e-52,107.78868920245158
SLC35A3,0.8597480575841101,3.0724322317830417,17.50022813436934,2.080608630026778e-52,3.2563122940435263e-52,107.73485913656508
CHAC1,1.5655722867656712,2.0700472978145297,17.49944758981317,2.0974741521743396e-52,3.2823764442635317e-52,107.7267974707922
ECHDC1,-0.9453848180985687,3.903386315844685,-17.496536695672983,2.16158429448335e-52,3.3823618461263005e-52,107.69673356856129
CANT1,-1.0806802852106245,4.087209260464539,-17.489608072680667,2.322167918219302e-52,3.633269695664264e-52,107.62517788841673
DCBLD1,0.9981229143762529,2.7035985885591667,17.483411376970867,2.4758575347852596e-52,3.873341565530717e-52,107.56118550636363
PTH1R,-1.3830113526353052,3.898420807758105,-17.47561955770092,2.6836115280672785e-52,4.1979371120801944e-52,107.480726269755
AASDH,-0.6523109169672123,3.6083962938112752,-17.47422504407999,2.7225902967724847e-52,4.2584809650991964e-52,107.46632703686423
PLK3,-1.195424612109111,3.766227622328023,-17.473098407160506,2.7544941915665205e-52,4.307947696554809e-52,107.45469395037487
BCL9,-0.8355876713342969,3.938971203151347,-17.472336807591518,2.776272337344253e-52,4.341569664861449e-52,107.44683013227697
ST3GAL1,-1.1035729107435048,3.8721680397532876,-17.466448089639208,2.95057291930937e-52,4.613677271505656e-52,107.38602885732759
S100A14,1.5631324487536635,2.3424976578223196,17.46271390697877,3.0667228573687857e-52,4.794811590442939e-52,107.34747516350092
SFTPA2,1.483208127651779,1.4181599289369928,17.462663469933993,3.068322545175294e-52,4.7968284626703296e-52,107.34695443469344
CDK17,-1.0253450427024258,3.8350661299147535,-17.460389610316536,3.1413141036915748e-52,4.91044336273467e-52,107.32347863373927
VEGFA,-1.6240899552824457,4.76821247581073,-17.45932394597583,3.1761167374645794e-52,4.964345143793663e-52,107.31247668224547
TMEM240,-1.192953286644765,2.91020917986061,-17.448108765375945,3.566582379074668e-52,5.574089595066444e-52,107.19669815589869
LIN7C,-0.7987105138899921,3.751800333076672,-17.4449940802013,3.683291529872822e-52,5.755909516160858e-52,107.16454647382722
SLITRK3,1.4997211294931896,1.3598557498868806,17.444465255805966,3.703482402933749e-52,5.7868780727035815e-52,107.15908772864229
TCF4,-1.161801946079989,3.733683045735558,-17.442948407648835,3.7620122289541e-52,5.877740885911541e-52,107.14343035771287
EPB41L1,-0.7775291371874626,4.07842975470808,-17.437093448896555,3.996733352242716e-52,6.243837619481056e-52,107.0829959946271
ZNF530,0.9876858461196769,2.4238872289846953,17.43521726825451,4.075000656653071e-52,6.365467490695186e-52,107.0636310032485
HTT,-0.6852217916853678,3.848011032367507,-17.42317743674151,4.615012040416959e-52,7.208280201893693e-52,106.93937093792195
CBR4,-0.9467439195031986,3.6800867675489526,-17.4208958857275,4.7251289858564566e-52,7.379529871225653e-52,106.91582538564609
KRBA1,-0.9500243755060169,3.4015950025321233,-17.41889473679622,4.823871252079727e-52,7.532982249668362e-52,106.895174038843
GNE,-0.825551888700117,3.993810274994281,-17.418128886024412,4.862203552208641e-52,7.592076682791354e-52,106.88727076858231
TRIM5,-0.9843007673431616,3.7356310667596104,-17.41719339069488,4.9094400065088965e-52,7.665061171452599e-52,106.8776169210941
GATA5,1.565578858373128,1.5561652846449974,17.405219249673358,5.556130710009774e-52,8.673858727611267e-52,106.7540580953578
SCTR,1.3567727965621972,1.7718662348962197,17.40473262727563,5.584140021740615e-52,8.716706375399985e-52,106.74903706244999
ZNF226,-0.9682075492916624,3.8212384447652807,-17.400767456289156,5.817690862934261e-52,9.080358367945766e-52,106.70812487352937
SPINK13,1.3452600874922658,1.6058563908599288,17.40070012980537,5.821739551750408e-52,9.085762009019581e-52,106.70743022118418
PDF,1.1883864451305783,2.6284178403960987,17.396100646359667,6.10509992961432e-52,9.527031507291344e-52,106.65997544303576
PGM2,-0.9895155316876685,3.889698045081406,-17.389560613107346,6.531895905365274e-52,1.0192021336117001e-51,106.59250317584333
SMPDL3A,-1.012704187977926,3.487806902892038,-17.388144056902494,6.628196519317636e-52,1.0341241834511086e-51,106.57788945228988
EBF2,1.5674784516848095,1.467065342459912,17.37888447493762,7.293585319405366e-52,1.1378228185631578e-51,106.4823695450761
ZNF773,1.0282738251975887,2.471019777113116,17.376967547612782,7.439459816092702e-52,1.1604628223551594e-51,106.46259609717889
DNAJC18,-0.9018054321984423,3.430037837722483,-17.375606764045244,7.544778312617895e-52,1.1767726737746824e-51,106.44855961600952
CCDC134,0.7901622930976657,2.76102205453006,17.36230731913615,8.65583985337932e-52,1.3499310003941084e-51,106.31138656292397
MCF2L,1.2319654543610477,2.5980224713689966,17.360543817831346,8.814949993270028e-52,1.374606781068931e-51,106.29319893026495
TRMU,-0.8968880504265782,3.79915528503282,-17.35609918237702,9.229045181453464e-52,1.439036059300828e-51,106.24736130422136
DHFR,0.8111630254075455,2.9639155944602456,17.353873240487705,9.443677411009512e-52,1.4723542957692302e-51,106.22440593481737
INSIG2,-1.0892718674372683,3.846816816549864,-17.349289923527312,9.901447718857669e-52,1.5435694239523663e-51,106.17714149612583
CNIH2,1.215679990904658,1.879496742420299,17.347722695891147,1.0063011329907299e-51,1.56859822340584e-51,106.16098034237413
NXN,-1.1878623181081398,3.7530584903035504,-17.34635176634498,1.0206496780967722e-51,1.5908042884535382e-51,106.14684362535696
ZNF367,1.1383389323710407,2.2902443827719794,17.343594271099562,1.0501323795444391e-51,1.6365918992135514e-51,106.11840958566233
GRB10,-1.1900700912104543,3.6973365064208012,-17.3435144100735,1.0509988007572019e-51,1.6377773846591753e-51,106.11758610756277
HSD3B7,-1.1208554094873606,3.8349044998306785,-17.34194552344352,1.068165389022245e-51,1.664360718830637e-51,106.10140885082404
SLC2A12,1.3090884462026877,2.190637835440845,17.338121860770524,1.1111858954586593e-51,1.7312189064343342e-51,106.06198307201653
PASK,0.8613636326803564,2.9006577453321896,17.3368969069894,1.125330791433322e-51,1.753080194902363e-51,106.04935291933815
FCRLB,1.157306822015058,1.9546156197747044,17.331703286738733,1.1873286903895573e-51,1.849476692824446e-51,105.9958048207289
GSTT2,1.363511037042499,1.4074548427326823,17.326606894413413,1.2514816189425313e-51,1.9492103091494293e-51,105.94326209732127
PTPRF,-1.1824680540136363,4.595502255761457,-17.321536211729153,1.318747016013763e-51,2.0537711195596945e-51,105.89098731069036
EOGT,-1.015888940386589,3.6704928719679493,-17.32070443440026,1.3301207733301231e-51,2.0712759438303786e-51,105.88241260888987
CCM2,-0.8603158397351063,3.76055749812368,-17.318118027943473,1.3661173073451944e-51,2.1271162014841027e-51,105.85575012097436
SYTL2,1.1230770431449715,2.8123988327880354,17.316421365055277,1.3902577079443406e-51,2.164486467696215e-51,105.838260138987
CDK7,-0.8869398050387818,3.9784889683791103,-17.31443492670709,1.4190631485177738e-51,2.209111472936303e-51,105.81778342774885
LHB,1.6515505055145128,1.5987836094491643,17.309214700576575,1.497636036205299e-51,2.331194666205796e-51,105.76397411851707
GKN1,1.2593930743137647,1.3212304418480516,17.3089094986739,1.5023620182455906e-51,2.3383160424668585e-51,105.76082823758918
PLOD2,-1.172946138107808,4.10101502861012,-17.298800535188676,1.6676069553064764e-51,2.5952468371972174e-51,105.65663560358963
ITGAX,1.4674052991198792,2.367699160791276,17.29770063550495,1.686647487003938e-51,2.6246153198751126e-51,105.6452996804055
THAP5,-0.8681306513556133,3.746601074874006,-17.28866997506997,1.8514191854975568e-51,2.8807293896911957e-51,105.55223192133101
STYXL1,-1.078350163736074,4.0067757443557195,-17.288381767977008,1.856934565162472e-51,2.889020848341172e-51,105.54926188174512
FASN,-1.2943168932365943,4.479335690713398,-17.287437426488353,1.8751215569439528e-51,2.91702316933989e-51,105.53953029389929
MDH1B,1.121389469396198,2.3314426953071874,17.286727678481398,1.88890756326434e-51,2.938174182970583e-51,105.53221629522012
ATP10D,-0.8462059504912998,3.5960322739072392,-17.286400207719627,1.895302381527062e-51,2.94782519432528e-51,105.52884170724873
SCNM1,-0.7498585372444762,3.88244413198711,-17.28600564533493,1.9030360926208145e-51,2.9595564818266066e-51,105.52477575585257
CNTD1,1.3898230873636999,2.495571912130599,17.278415704224706,2.0580948870307188e-51,3.200378876539335e-51,105.44656511230401
MDFI,-1.2805912850444097,3.631986901528914,-17.256075300935002,2.5916708144734248e-51,4.029695570180143e-51,105.21639612929398
ZNF334,-1.3853828091874276,3.3470327726228586,-17.254313029098775,2.6392231911046044e-51,4.103221118633619e-51,105.1982421947652
MPND,-0.901484628413578,3.6255395723073756,-17.254212353851393,2.6419659359831106e-51,4.1070730117942805e-51,105.197205105641
DOK3,1.147291913215647,2.411673166063091,17.250889770465776,2.734100164193507e-51,4.2498738802718825e-51,105.16297872244354
ASIC3,-1.244176347216916,3.2047993436834714,-17.25082545128199,2.7359150285477947e-51,4.252268134686226e-51,105.16231617425179
SLC25A21,1.15220704979114,1.724324183891948,17.24888424215893,2.791259137910322e-51,4.337850845670787e-51,105.14232011426839
SLITRK4,1.4474790476935153,2.0869267076342277,17.244416058493766,2.922934506058344e-51,4.542029660864014e-51,105.09629576678468
GOLGA8O,1.5251342619342136,1.530502395997082,17.241074911377133,3.0254354247872795e-51,4.700837064516993e-51,105.06188191094941
